C,class_weight,degree,gamma,kernel,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
0.1,balanced,3,3,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,3,2,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,4,3,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,5,2,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,2,auto,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,2,3,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,1,auto,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,5,1,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,4,2,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,4,auto,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.1,balanced,3,1,linear,0.9846586060425916,0.9850422843116574,-4.177200616414782,-4.202528012724324
0.01,balanced,1,3,poly,0.9841456281821407,0.9847929890501851,-4.144309992220804,-4.1859987107731165
0.01,balanced,1,2,poly,0.9835032073101743,0.9841793391757915,-4.10458929940512,-4.14643854607328
0.01,balanced,1,1,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,1,1,poly,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,3,3,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,5,auto,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,5,3,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,5,2,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,5,1,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,4,auto,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,4,3,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,4,2,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,4,1,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,1,2,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,3,auto,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,3,2,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,3,1,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,2,auto,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,2,3,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,2,2,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,2,1,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,1,auto,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.01,balanced,1,3,linear,0.9829183166655481,0.983565689301398,-4.069748539596765,-4.108384013810183
0.1,balanced,1,auto,poly,0.9813697947129721,0.9819740349396897,-3.9829710752652145,-4.015942057143912
0.01,balanced,5,auto,poly,0.982021803956162,0.9818973287053905,-4.018595586238144,-4.011695766262459
0.01,balanced,4,auto,poly,0.9800130401848638,0.9801906149922335,-3.9126752273218006,-3.921599463288323
0.01,balanced,3,auto,poly,0.9776255357502421,0.9776017795846358,-3.7998349592527836,-3.798773769019792
0.01,balanced,2,auto,poly,0.9739963372421927,0.9741308224825973,-3.6495178755823674,-3.6547030762002075
0.01,balanced,1,auto,poly,0.9637847218892927,0.9644466604023242,-3.3182742019301954,-3.3367211862821615
