C,class_weight,degree,gamma,kernel,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
0.9,,2,2,poly,0.9990651293237769,0.9988494175176182,6.975102352441761,6.767486958419138
0.9,,4,2.5,poly,0.9998681592636096,0.9988254470492354,8.93391590633337,6.746867671216471
0.8,,2,2,poly,0.9990591365630318,0.9988254470492354,6.968712554342917,6.746867671216471
1.0,,2,1.5,poly,0.9990411582807968,0.9988254470492354,6.949784544457418,6.746867671216471
0.8,,2,2.5,poly,0.9990711220845219,0.9988254470492354,6.981533242772006,6.746867671216471
0.8,,4,2.5,poly,0.9998681592636096,0.9988254470492354,8.93391590633337,6.746867671216471
0.5,,2,2.5,poly,0.9990531438022868,0.9988254470492354,6.962363326664304,6.746867671216471
0.7,,2,2,poly,0.9990471510415418,0.9988014765808524,6.956054157471084,6.726664963898925
1.0,,4,2.5,poly,0.9998741520243546,0.9988014765808524,8.980435921967944,6.726664963898925
0.9,,2,2.5,poly,0.9990711220845219,0.9988014765808524,6.981533242772006,6.726664963898925
0.5,,4,2,poly,0.9997962461346693,0.9988014765808524,8.498597835075179,6.726664963898925
0.7,,4,2.5,poly,0.9998621665028645,0.9987775061124694,8.889464143762025,6.70686233660272
0.8,,4,2,poly,0.9998142244169044,0.9987775061124694,8.590971155206105,6.70686233660272
0.8,,4,1.5,poly,0.999706354723494,0.9987775061124694,8.133138061580613,6.70686233660272
0.9,,4,2,poly,0.9998142244169044,0.9987775061124694,8.590971155206105,6.70686233660272
1.0,,2,2.5,poly,0.999095093127502,0.9987775061124694,7.007678522876383,6.70686233660272
0.7,,4,1.5,poly,0.999682383680514,0.9987775061124694,8.054666446139311,6.70686233660272
0.7,,4,2,poly,0.9998082316561594,0.9987775061124694,8.55922245689175,6.70686233660272
0.9,,4,1.5,poly,0.999724333005729,0.9987535356440865,8.19631696320208,6.687444250745683
1.0,,4,2,poly,0.9998202171776494,0.9987535356440865,8.623760978028857,6.687444250745683
1.0,,4,1.5,poly,0.9997363185272191,0.9987535356440865,8.240768725773004,6.687444250745683
0.5,,4,1.5,poly,0.9996524198767889,0.9987535356440865,7.9645153491449765,6.687444250745683
1.0,,3,2,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,3,2,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
1.0,,4,auto,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
1.0,,2,auto,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,2,1.5,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
0.9,,4,auto,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
0.9,,3,auto,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
1.0,,2,2,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,2,2,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
1.0,,4,2.5,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,4,2,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
1.0,,4,2,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,3,2.5,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
0.9,,2,2.5,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
1.0,,4,1.5,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
1.0,,3,1.5,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
1.0,,3,auto,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,2,auto,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
1.0,,3,2.5,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
1.0,,2,1.5,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,4,1.5,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
0.9,,3,1.5,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
1.0,,2,2.5,linear,0.9982441211017091,0.998489860491874,6.344785750674212,6.495553242935565
0.9,,4,2.5,linear,0.9982321355802191,0.998489860491874,6.337983003351444,6.495553242935565
0.8,,4,auto,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,3,2.5,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,4,2.5,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,4,2,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.7,,2,1.5,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,2,2,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,2,2.5,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,2,auto,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,3,1.5,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,3,2,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,3,2.5,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,3,auto,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,4,1.5,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,4,2,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.7,,4,2.5,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.8,,2,1.5,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,2,2,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,2,2.5,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,2,auto,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,3,1.5,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,3,2,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,3,auto,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.8,,4,1.5,linear,0.9982381283409641,0.9984658900234911,6.341378592352621,6.479804885967405
0.7,,4,auto,linear,0.9982740849054342,0.9984658900234911,6.361997879555338,6.479804885967405
0.5,,2,1.5,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,4,2,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,3,1.5,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,3,2.5,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,4,1.5,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,3,2,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,4,2.5,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,4,auto,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,3,auto,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,2,auto,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,2,2.5,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
0.5,,2,2,linear,0.9982740849054342,0.9984419195551081,6.361997879555338,6.464300699431419
1.0,,2,auto,poly,0.9976927871131673,0.9980823625293638,6.071715025403518,6.256661334653166
0.9,,2,auto,poly,0.9976628233094422,0.9980823625293638,6.058811620567606,6.256661334653166
0.8,,2,auto,poly,0.9975729318982669,0.9980104511242149,6.0210712925847485,6.2198473615304595
0.7,,2,auto,poly,0.9975130042908167,0.9979864806558321,5.996679839460582,6.2078711704837835
0.5,,2,auto,poly,0.9974171201188964,0.9979625101874491,5.958850269587541,6.196036712836765
1.0,,3,auto,poly,0.9973811635544263,0.9978666283139173,5.9450251645957115,6.150051599594935
0.9,,3,auto,poly,0.9973452069899561,0.9978426578455343,5.9313885896461365,6.138878298996795
0.8,,3,auto,poly,0.9972673011002708,0.9976748645668536,5.902465550176887,6.06397699082368
0.7,,3,auto,poly,0.9972193590143107,0.9976269236300878,5.885073807465021,6.043568119192494
0.5,,3,auto,poly,0.9968657861303545,0.9972673666043435,5.765376895626345,5.902489520932579
1.0,,4,auto,poly,0.9968657861303545,0.9972673666043435,5.765376895626345,5.902489520932579
0.9,,4,auto,poly,0.9967938730014143,0.9970995733256628,5.742691612795284,5.842897423730334
0.8,,4,auto,poly,0.9966860033080039,0.9970516323888968,5.709600358168953,5.826503613954637
0.7,,4,auto,poly,0.9965781336145936,0.9969078095785991,5.677569150035275,5.778875564965395
0.5,,4,auto,poly,0.9963144521418127,0.9966441344263867,5.603336091884766,5.69704554671776
