C,class_weight,degree,gamma,kernel,accuracy_val,std_accuracy_val,log_accuracy_val
0.8,,2,2,poly,0.9988436087195869,0.00018969071872360405,-6.762451088136644
1.0,,2,2,poly,0.9988387903713167,0.0001480319792258903,-6.758293033837096
0.7,,2,2.5,poly,0.9988339721391262,0.00016167447136964004,-6.754152296936361
0.9,,2,2,poly,0.998824335326506,0.00015936225450908346,-6.745921611753072
0.9,,4,2.5,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,2,1.5,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,2,2,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,2,2.5,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,3,1.5,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,3,2,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,3,2.5,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,3,auto,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,4,auto,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,4,1.5,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,4,2,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.9,,2,auto,linear,0.9985159644035209,0.00018257651625060565,-6.512990147678847
0.8,,4,auto,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,4,2.5,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,3,auto,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,4,2,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,4,1.5,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,3,2.5,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,3,1.5,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,2,auto,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,2,2.5,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,2,2,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,2,1.5,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
0.8,,3,2,linear,0.99851114628741,0.00018371597246539002,-6.509748775512975
1.0,,2,2,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,2,1.5,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,4,auto,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,4,2.5,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,4,2,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,4,1.5,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,3,auto,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,3,2.5,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,3,2,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,3,1.5,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,2,auto,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
1.0,,2,2.5,linear,0.9985111460552506,0.00018993125057952312,-6.509748619581345
0.7,,2,auto,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,2,2.5,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,2,2,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,2,1.5,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,3,1.5,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,3,2,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,3,2.5,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,3,auto,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,4,1.5,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,4,2,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,4,2.5,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.7,,4,auto,linear,0.9985015093587103,0.00019594893872111193,-6.50329691661264
0.5,,2,1.5,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,4,2,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,3,1.5,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,3,2.5,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,4,1.5,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,3,2,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,4,2.5,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,4,auto,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,3,auto,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,2,auto,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,2,2.5,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
0.5,,2,2,linear,0.9984388711794363,0.0001947626140546782,-6.462346116469618
1.0,,2,auto,poly,0.997783582082986,0.0002558609494632614,-6.111862937167808
0.9,,2,auto,poly,0.9977498539933333,0.00023633317695828288,-6.096760173019313
0.8,,2,auto,poly,0.9976823982783463,0.0002367204088952057,-6.067222368648804
0.7,,2,auto,poly,0.9976438517243439,0.00021514240533664552,-6.050727079835234
1.0,,3,auto,poly,0.9974752111600008,0.00022464321361630776,-5.981597847474903
0.5,,2,auto,poly,0.9974703930438897,0.00020038905921161536,-5.979691341627386
0.9,,3,auto,poly,0.9973981178198367,0.00019570793135388056,-5.951520180407666
0.8,,3,auto,poly,0.9972824786221475,0.00017196559731660614,-5.908035072264791
0.7,,3,auto,poly,0.9972005670497929,0.00020350603669852814,-5.878338400093644
0.5,,3,auto,poly,0.996839194063676,0.00015936723837109507,-5.756928240760798
1.0,,4,auto,poly,0.9967958293935626,0.00017305457176709332,-5.743302003241896
0.9,,4,auto,poly,0.9966994640532729,0.00015311080660036918,-5.713670415597355
0.8,,4,auto,poly,0.996632007990047,0.00019235320981067513,-5.693438554946626
0.7,,4,auto,poly,0.9965260053728187,0.00020062443846328027,-5.6624501577443445
0.5,,4,auto,poly,0.9962272703338169,0.00016661853200883203,-5.579956490134068
