C,class_weight,degree,gamma,kernel,accuracy_tr,accuracy_val,log_accuracy_tr,log_accuracy_val
0.8,,3,2,linear,0.9956169018416702,0.9962705217424738,5.429999462557854,5.591486932448972
0.8,,3,1.5,linear,0.9956169018416702,0.9962705217424738,5.429999462557854,5.591486932448972
0.8,,2,auto,linear,0.9956169018416702,0.9962705217424738,5.429999462557854,5.591486932448972
0.8,,2,2.5,linear,0.9956169018416702,0.9962705217424738,5.429999462557854,5.591486932448972
0.8,,2,2,linear,0.9956169018416702,0.9962705217424738,5.429999462557854,5.591486932448972
0.8,,2,1.5,linear,0.9956169018416702,0.9962705217424738,5.429999462557854,5.591486932448972
1.0,,3,2.5,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,2,2.5,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,2,auto,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,3,1.5,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,3,2,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,4,auto,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,3,auto,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,4,1.5,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,4,2,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,4,2.5,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,2,1.5,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
1.0,,2,2,linear,0.995626513899035,0.9962512976277442,5.432194853121305,5.586345532948546
0.9,,4,auto,poly,0.9960782805951786,0.9962512976277442,5.541225097668072,5.586345532948546
0.7,,2,1.5,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,3,2.5,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.5,,2,2,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,4,auto,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,2,2.5,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,4,2.5,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,2,auto,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,4,2,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,3,1.5,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,4,1.5,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,3,2,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,3,auto,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.7,,3,2.5,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,3,auto,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,3,2,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,4,1.5,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,3,1.5,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,4,2,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,2,auto,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,4,2.5,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,2,2.5,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,4,auto,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.7,,2,2,linear,0.9956169018416702,0.9962320735130147,5.429999462557854,5.581230432281769
0.5,,2,1.5,linear,0.9955832596408936,0.9962320735130147,5.422353330276506,5.581230432281769
0.8,,4,auto,poly,0.9957851128455535,0.9958091429889654,5.4691324602600115,5.474850028723217
0.7,,4,auto,poly,0.9954486908377869,0.9955400053827521,5.392340359446098,5.412607719845985
0.5,,4,auto,poly,0.994549963474182,0.9945980237610058,5.21213296834449,5.220990422178553
