class_weight,criterion,max_depth,accuracy_val,std_accuracy_val,log_accuracy_val
balanced,gini,20.0,0.998846553116229,0.00020811824526471173,6.765000529290244
,entropy,13.0,0.9988388634703371,0.0001805839296523058,6.758355986571471
,gini,12.0,0.9988350186473912,0.00010143339581123515,6.755050198436967
balanced,gini,19.0,0.9988350186473912,0.0001882000576803643,6.755050198436967
balanced,entropy,14.0,0.9988350186473912,0.00023500644838229696,6.755050198436967
balanced,entropy,12.0,0.9988311738244453,0.0002984137477324286,6.75175530254011
balanced,gini,16.0,0.9988157945326618,0.0002552105313587733,6.738683220972834
balanced,gini,14.0,0.9988004152408783,0.00018780690902104965,6.725779816137
,entropy,11.0,0.9987965704179324,0.00018302326479931018,6.722579813406324
balanced,gini,13.0,0.9987927255949863,0.00019046431737478674,6.719390018038128
,gini,13.0,0.9987888807720404,6.877828374795472e-05,6.716210365120744
,gini,11.0,0.9987888807720404,9.650429003817796e-05,6.716210365120744
balanced,entropy,11.0,0.9987619670114191,0.0002592334627404202,6.694231458401939
balanced,entropy,10.0,0.9987427428966896,0.00026598839719218294,6.6788228330491615
,entropy,10.0,0.9987273636049061,0.00018654326534211867,6.666664628569422
balanced,gini,12.0,0.9987196739590141,0.00026347559227978223,6.660640513965858
,gini,10.0,0.9986966050213388,0.00012303433426891358,6.642782896566
,entropy,9.0,0.9986773809066094,0.0002117796048125244,6.6281413465731145
balanced,entropy,9.0,0.998642777500096,0.00021254604115630355,6.602314947013014
balanced,gini,11.0,0.9985966396247454,0.0002529998673745504,6.568885650364013
,entropy,8.0,0.9985543465723403,0.00020103681744627997,6.539193860556489
,gini,9.0,0.9984390018839632,0.00010487278785793867,6.46242984434462
balanced,gini,10.0,0.9984313122380714,0.0002701244656888285,6.457515829542185
balanced,entropy,8.0,0.9983967088315582,0.00022471666263525704,6.435696782147516
,gini,8.0,0.9983582606020993,0.00017004378782342435,6.411998990717797
,entropy,7.0,0.9982313814448844,0.00017492888101928395,6.337556514463242
balanced,gini,9.0,0.9982044676842632,0.00024696815491177256,6.322453746277526
balanced,gini,8.0,0.9981583298089124,0.00021626915468376062,6.297082406535533
balanced,entropy,7.0,0.9980352954746434,0.0002475062776643639,6.23241341374271
,gini,7.0,0.9978430543273482,0.00038762222803273664,6.139062098423695
,entropy,6.0,0.9977238648160253,0.0002670976113339105,6.08527636906241
balanced,entropy,6.0,0.9975277788457841,0.00030628545913576245,6.0026382797087745
,entropy,5.0,0.9974470375639202,0.0002259630936201125,5.970500854469959
,gini,6.0,0.9974278134491905,0.0005059120828614784,5.9629989438181115
balanced,entropy,5.0,0.9973470721673265,0.00019185627974737285,5.932091406355036
,entropy,4.0,0.9970394863316543,0.0002222028263570334,5.822392489098622
balanced,entropy,4.0,0.9966896074435772,0.00018851398626828185,5.710688499518646
balanced,gini,7.0,0.9963281940866624,0.0019973475898776485,5.6070716634656925
,gini,5.0,0.9958437463954783,0.001703885680596245,5.483141186307155
,gini,4.0,0.9954131262255373,0.001660438326466155,5.384556581848489
balanced,entropy,3.0,0.993994386558499,0.00021736005267563837,5.115060673546775
,entropy,3.0,0.9938367488177169,0.00018937460657503493,5.089150851336836
,gini,3.0,0.9931062324579953,0.000867312293303441,4.9771375303412695
balanced,gini,6.0,0.9931023876350494,0.0004828889456363912,4.97657996132766
balanced,gini,5.0,0.9928294052058902,0.0004895170835603524,4.937766671868479
balanced,gini,3.0,0.990887769618209,0.0003058991007869067,4.6981377698172135
balanced,gini,4.0,0.9907762697527778,0.00031433632105762544,4.685975741106692
balanced,gini,2.0,0.9863085854896381,0.0005206009530728282,4.290986320668611
,gini,2.0,0.9840401399515553,0.0029993414268236506,4.1376784558933615
,entropy,2.0,0.9798723518781959,0.0007308198353393902,3.9056608806417543
balanced,entropy,2.0,0.9792379560921219,0.0007236034415692537,3.8746287713940317
,gini,1.0,0.9790687838825022,0.0006076036848826667,3.86651364017504
,entropy,1.0,0.9784843707947248,0.0005548280674396328,3.838975668161023
balanced,gini,1.0,0.9782229228344035,0.0006155800482336364,3.8268973685728427
balanced,entropy,1.0,0.9782075435426199,0.0006277313739692668,3.8261914031358266
